company,job,job_desc,location,url,job_type
HOOT360,PHP Web Developer (CodeIgnitor),"Job Summary
Job Title: PHP Full Stack Developer
Location: Mumbai, India.
What we do:
Hoot360 is a Consulting, Branding & Marketing Services organization which caters to a cross section of
industries and companies helping them achieve their business goals through effective marketing with a
primary focus on digital & social media marketing and inbound marketing.
We deliver end to end solutions in a transparent and effective cost plus success based incentive model. Our
success is dependent on the successful achievement of business objectives.
What we look for?
 3+ years of professional development experience must have, 2 Years + of experience/ strong
knowledge in PHP Web Application development.
 Experience in PHP, MySQL, CSS, HTML, Jquerry, CodeIgnitor, & Wordpress required
 Comfortable working with multiple programming languages
 Strong experience with JavaScript.
 Salary offered : - between 3,60,000 to 4,20,000 per annam
What do you get?
 You will work with a highly motivated team of young digital marketing, content writing and design
professionals
 You will get exposure to a multiple and wide range of industries to work with.
 Our friendly yet focused approach to work promises a lot of fun times
 And yes we have a free and open pantry to satiate not just your creative hunger
Working Hours: - 10.00 am to 6.30 pm
Week off: - All Sundays & 1
st and 3rd Saturday Off.
Job Type: Full-time
Salary: ₹360,000.00 to ₹450,000.00 /year
Experience:
Php: 2 years (Preferred)
Codeigniter: 2 years (Preferred)
Education:
Bachelor's (Preferred)
Licence:
Core PHP (Preferred)",Mumbai,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BJOojRH6lCTZrGPVWbXmUq_uExcZTQRSWjJzybqrSIf8E2C1-cDR0uwqiy64IfaJEc4OXBCFxuaFx56_64D6jGm475kXWrXa43b00BbeWYDZ9p2AFg1JBtPvQ6IGdg62Zeo8jQY3EhMBZ0N_p7TSLnSxbonB3crxncKiUQ3QcjvDYM6eAnpkTz0JyZKOpSnGW2PvtWodtWoaX8XfTwlK3qP_K6vbHNEBP_Dktm-_E3naUVyeQMBwNoGaCooQxK6yd0XGXIgPD--bkvHSCZWE52J-bJ-jx__K2WVPdpWpFmXh_nYkyH9GqzjkD2MFquszjQX2Y60DAAzHS4miJHzHf4QfFUDHmnCmf9VRjOufjOgzYhtoD1qTugpiL6xhuO_7jW7qRfqR_KX1aevS76ror-p0g038JLsOWZ9qN3aWVd3pd5FZykqX2ow3hK3pTYpiTcWGlS0fyUag==&p=0&fvj=1&vjs=3&tk=1dehd7utc992e803&jsa=9964&oc=1&sal=1,Full Stack Web Developer
AstrologyAPI,Full Stack Developers,"Single Page Web Applications using NodeJS and PHP
Web Development - Angular JS For Frontend and NodeJS Server API development.
Knowledge of Core JavaScript is preferred. Knowledge of HTML and CSS.
PHP development.
Any other JS framework is added advantage.",Mumbai,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BJOojRH6lCTZrGPVWbXmUq_uExcZTQRSWjJzybqrSIf8E2C1-cDR0uwqiy64IfaJEc4OXBCFxuaFx56_64D6jGm475kXWrXa43b00BbeWYDZ9p2AFg1JBtPvQ6IGdg62Zeo8jQY3EhMBZ0N_p7TSLnSxbonB3crxncKiUQ3QcjvDYM6eAnpkTz0JyZKOpSnGW2PvtWodtWoaX8XfTwlK3qP_K6vbHNEBP_Dktm-_E3naUVyeQMBwNoGaCooQxK6yd0XGXIgPD--bkvHSCZWE52J-bJ-jx__K2WVPdpWpFmXh_nYkyH9GqzjkD2MFquszjQX2Y60DAAzHS4miJHzHf4QfFUDHmnCmf9VRjOufjOgzYhtoD1qTugpiL6xhuO_7jW7qRfqR_KX1aevS76ror-p0g038JLsOWZ9qN3aWVd3pd5FZykqX2ow3hK3pTYpiTcWGlS0fyUag==&p=0&fvj=1&vjs=3&tk=1dehd7utc992e803&jsa=9964&oc=1&sal=1,Full Stack Web Developer
Gametion Technologies,PHP Web Developer,"Job Summary
Job Description:
Web Developer- The role is responsible for designing, coding and modifying websites, from layout to function The web developer would be responsible for both server-side logic and front-end logic.
Building and maintaining websites.
Setting up the back end of a site.
Working with the style and functionality or the front end.
Testing and updating the site as needed.
Good understanding of server-side templating languages (such as Jade, EJS, etc depending on your technology stack).
Good understanding of server-side CSS preprocessors (such as Stylus, Less, etc depending on your technology stack).
Understanding differences between multiple delivery platforms, such as mobile vs. desktop and optimizing output to match the specific platform.
Qualifications:
**
2 to 4 years experienced in Php, HTML5, CSS3.
Experienced in JavaScript, jQuery & Mysql, Mongo,LESS, SASS
Previous experience working as a web developer.
**
Required education:
Any graduate / BE / B Tech
Required experience:
2 years - 4years.
PHP, Javascript,jQuery & Mysql ,LESS,SASS
Mysql or MongoDB ,Preffered PHP, Cache Redis
**
Job Type: Full-time
Job Location : CBD Belapur, Navi Mumbai
Salary: 30000 - 50000 per month
**
Gametion is the developer of Ludo King, the game with over 200+ million downloads worldwide on iOS and Android. Ludo King is also ranked #1 on the google playstore, iTunes & Windows Appstore.
A great learning experience and skill enhancement awaits the candidate.
*
Interested candidates are requested to send their updated resume or Contact - Priyanka @9892125633
Responsibilities and Duties
Building and maintaining websites.
Setting up the back end of a site.
Working with the style and functionality or the front end.
Testing and updating the site as needed.
Good understanding of server-side templating languages (such as Jade, EJS, etc depending on your technology stack).
Good understanding of server-side CSS preprocessors (such as Stylus, Less, etc depending on your technology stack).
Understanding differences between multiple delivery platforms, such as mobile vs. desktop and optimizing output to match the specific platform.
Required Experience, Skills and Qualifications
2 years - 4years.
PHP, Javascript,jQuery & Mysql ,LESS,SASS
Mysql or MongoDB ,Preffered PHP, Cache Redis
Job Type: Full-time
Salary: ₹30,000.00 to ₹50,000.00 /month
Experience:
HTML 5: 2 years (Preferred)
work: 3 years (Preferred)
Education:
Bachelor's (Preferred)
Licence:
Core PHP (Preferred)
Agile Experience Needed:
No",Mumbai,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BJOojRH6lCTZrGPVWbXmUq_uExcZTQRSWjJzybqrSIf8E2C1-cDR0uwqiy64IfaJEc4OXBCFxuaFx56_64D6jGm475kXWrXa43b00BbeWYDZ9p2AFg1JBtPvQ6IGdg62Zeo8jQY3EhMBZ0N_p7TSLnSxbonB3crxncKiUQ3QcjvDYM6eAnpkTz0JyZKOpSnGW2PvtWodtWoaX8XfTwlK3qP_K6vbHNEBP_Dktm-_E3naUVyeQMBwNoGaCooQxK6yd0XGXIgPD--bkvHSCZWE52J-bJ-jx__K2WVPdpWpFmXh_nYkyH9GqzjkD2MFquszjQX2Y60DAAzHS4miJHzHf4QfFUDHmnCmf9VRjOufjOgzYhtoD1qTugpiL6xhuO_7jW7qRfqR_KX1aevS76ror-p0g038JLsOWZ9qN3aWVd3pd5FZykqX2ow3hK3pTYpiTcWGlS0fyUag==&p=0&fvj=1&vjs=3&tk=1dehd7utc992e803&jsa=9964&oc=1&sal=1,Full Stack Web Developer
Godamwale Logistics & Trading Pvt. Ltd.,Full Stack Software Developer,"Job Summary
We require a developer with following skill set
1. Node JS (Koa)
2. Angular 6
He will be assisting the development team to complete the project.
Responsibilities and Duties
Delivering a complete front end application 2. Ensuring high performance on mobile and desktop 3. Writing tested, idiomatic, and documented JavaScript, HTML and CSS 4. Coordinating the workflow between the graphic designer, the HTML coder, and yourself 5. Cooperating with the back-end developer in the process of building the RESTful API 6. Communicating with external web services
Qualifications and Skills
A 4-year college degree, preferably in computer science or engineering or equivalent experience. Deep knowledge of AngularJS practices and commonly used modules based on extensive work experience. Creating self-contained, reusable, and testable modules and components. Ensuring a clear dependency chain, in regard to the app logic as well as the file system. 4. Extensive knowledge of CSS and JS methods for providing performant visual effects 5. Thorough understanding of the responsibilities of the platform, database, API, caching layer, proxies, and other web services used in the system 6. Creating custom, general use modules and components which extend the elements and modules of core AngularJS
Job Type: Full-time
Salary: ₹450,000.00 to ₹600,000.00 /year
Experience:
software development: 2 years (Required)
work: 2 years (Preferred)
Education:
Bachelor's (Required)
Location:
Mumbai, Maharashtra (Preferred)",Mumbai,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BJOojRH6lCTZrGPVWbXmUq_uExcZTQRSWjJzybqrSIf8E2C1-cDR0uwqiy64IfaJEc4OXBCFxuaFx56_64D6jGm475kXWrXa43b00BbeWYDZ9p2AFg1JBtPvQ6IGdg62Zeo8jQY3EhMBZ0N_p7TSLnSxbonB3crxncKiUQ3QcjvDYM6eAnpkTz0JyZKOpSnGW2PvtWodtWoaX8XfTwlK3qP_K6vbHNEBP_Dktm-_E3naUVyeQMBwNoGaCooQxK6yd0XGXIgPD--bkvHSCZWE52J-bJ-jx__K2WVPdpWpFmXh_nYkyH9GqzjkD2MFquszjQX2Y60DAAzHS4miJHzHf4QfFUDHmnCmf9VRjOufjOgzYhtoD1qTugpiL6xhuO_7jW7qRfqR_KX1aevS76ror-p0g038JLsOWZ9qN3aWVd3pd5FZykqX2ow3hK3pTYpiTcWGlS0fyUag==&p=0&fvj=1&vjs=3&tk=1dehd7utc992e803&jsa=9964&oc=1&sal=1,Full Stack Web Developer
Petabytz Technologies Inc,Big Data Engineer / Developer,"Job Summary
5+ years Big-Data stack developer
Solid Big-Data Technologies hands on working experience
Strong hands-on experience of programming language like Java, Python, Scala, Spark
Good command and working experience on Hadoop/MapReduce, HDFS, Hive, Hbase, No-Sql Databases
Hands on working experience in analyzing source system data and data flows, working with structured and unstructured data
Hands on working experience of data processing at scale with event driven systems, message queues (Kafka/Flink/Spark Streaming)
Hands on working experience on any of the data engineering/analytics platform (Hortonworks/Cloudera/MapR), Hortonworks preferred
Certification on Hortonworks or Cloudera would be a big plus
Experience building data pipelines for structured/unstructured, real-time/batch, events/synchronous/asynchronous using MQ, Kafka, Steam processing
Experience gathering and processing raw data at scale (including writing scripts, web scraping, calling APIs, write SQL queries, etc.)
Experience with AWS Services like EMR, Kinesis, S3, Cloudformation, Data Pipeline, Glue
Data Warehouse experience with Apache Kylin, Apache Nifi, Apache Airflow, and Kylo
Strong technical, analytical, and problem-solving skills
Strong preference for someone with Amazon Web Services (AWS) services
Strengthen the Data engineering team with Big Data solutions running on AWS/Azure/GCP
Experience in data warehouse design and best practices
Establish DevOps processes for marshalling big data work products from development to production
Strong organizational skills, with the ability to work autonomously as well as in a team based environment.
Exposure to various ETL and Business Intelligence tools
Must be very strong in writing SQL queries
Primary Skills:
Three+ years of experience in delivering technology solutions
Three+ years of experience in leading design of Big Data solutions
Three+ years of experience with Hadoop, including HDFS, Spark, Hive, HBase
Three+ years of experience with NoSQL such as MongoDB, Elastic Search, Solr
Two+ years of working experience with Unix systems
Expertise with data lakes, data warehouse, data marts
Experience with Data Governance, Master Data Management
Three years of experience designing and implementing Streaming and Batch solutions on Hadoop
Ability to translate product objectives into an execution and delivery plan with milestones and resource needs
Strong communication and presentation skills
Experience with git and other source control systems
Solid grounding in Agile methodologies
Secondary Skills:
Certification in Hadoop/Big Data – Hortonworks/Cloudera/MapR
A strong delivery background across the delivery of high-value, business-facing technical projects in major organizations
Experience with IT Automation tools like Ansible, Chef and Puppet
Experience on Hortonworks Data Platform(HDP)/Cloudera/MapR
Strong client relationship management skills to identify and close suitable business development opportunities
Exceptional interpersonal skills - including presentation skills
Experience of managing client delivery teams, ideally coming from a Data Engineering / Data Science environment.
Key Skills: Hadoop, including HDFS, Spark, Hive, HBase, NoSQL, MongoDB, Elastic Search, Solr, Agile
Responsibilities and Duties
Develop and design highly efficient ETL solutions based on the business requirements and aggressive delivery timelines
Understanding Business and Functional Requirements provided by Business Analysts and to convert into Technical Design Documents to deliver on the requirements
Ensure best practices are followed
Prepare detailed level test plans and ensure proper testing for each module developed
Prepare handover documents; manage SIT with oversight of UAT and Production Implementation
Identify and proactively resolve issues that could affect system performance, reliability, and usability
Demonstrates an in-depth understanding of how the development function integrates within overall business/technology to achieve objectives; requires a good understanding of the industry
Ensure process compliance and manage expectations of the leadership
Work proactively & independently to address development requirements and articulate issues/challenges with enough lead time to address risks
Design, Implement, Integrate and test new features
Explore existing application systems, determines areas of complexity, potential risks to successful implementation
Ability to build relationship with business and technology stakeholders
Successfully migrate ETL logic into Spark/Hadoop platform
Qualifications and Skills
3 to 5 years of experience in Software development
Expertise in building ETL applications using Ab Initio, ACE or Talend
Good knowledge of RDBMS – Oracle, with ability to write complex SQL needed to investigate and analyse data issues
2+ years of experience in big data ecosystem Hadoop, Spark & Hive will be strong plus
Good in UNIX shell scripting
Hands on experience in Autosys/Control Centre scheduling tools
Proven 3+ years of experience in working with complex data warehouses
Strong influencing & interpersonal skills
Willing to work flexible hours
Skills:
Strong design and execution bend of mind
Candidate should possess a strong work ethic, good interpersonal, communication skills, and a high energy level
Candidate should share many common traits: Analytical thinker, quick learner who is capable of organizing and structuring information effectively
Ability to prioritize and manage schedules under tight, fixed deadlines
Excellent written and verbal communication skills
Ability to build relationships at all levels
Ability to independently work with vendors in revolving issues and developing solutions
Strong interpersonal skills
Qualifications:
Bachelor of Science or Master degree in Computer Science or Engineering or related discipline
Competencies:
Strong work organization and prioritization capabilities
Takes ownership and accountability for assigned work
Ability to manage multiple activities
Focused and determined in getting the job done right
Ability to identify and manage key risks and issues
Shows drive, integrity, sound judgment, adaptability, creativity, self-awareness and an ability to multitask and prioritize
Good change management discipline
BE (CS),B.tech, MCA or equivalent
Job Type: Full-time
Experience:
IT: 3 years (Required)
Programming: 3 years (Required)
Big Data: 1 year (Required)",Mumbai,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BJOojRH6lCTZrGPVWbXmUq_uExcZTQRSWjJzybqrSIf8E2C1-cDR0uwqiy64IfaJEc4OXBCFxuaFx56_64D6jGm475kXWrXa43b00BbeWYDZ9p2AFg1JBtPvQ6IGdg62Zeo8jQY3EhMBZ0N_p7TSLnSxbonB3crxncKiUQ3QcjvDYM6eAnpkTz0JyZKOpSnGW2PvtWodtWoaX8XfTwlK3qP_K6vbHNEBP_Dktm-_E3naUVyeQMBwNoGaCooQxK6yd0XGXIgPD--bkvHSCZWE52J-bJ-jx__K2WVPdpWpFmXh_nYkyH9GqzjkD2MFquszjQX2Y60DAAzHS4miJHzHf4QfFUDHmnCmf9VRjOufjOgzYhtoD1qTugpiL6xhuO_7jW7qRfqR_KX1aevS76ror-p0g038JLsOWZ9qN3aWVd3pd5FZykqX2ow3hK3pTYpiTcWGlS0fyUag==&p=0&fvj=1&vjs=3&tk=1dehd7utc992e803&jsa=9964&oc=1&sal=1,Full Stack Web Developer
HERE Technologies,Senior Java Developer,"What's the role?
HERE Core Map Engineering team is looking for skilled Senior Engineer to join our dynamic team. This candidate will work on various projects focused on extracting information from variety of sources such as Traffic Probe, OEM Sensor, Satellite and Street Level Imagery to generate new map content/layers and also keep our existing map up to date with reality delivery of real-time and participate in all stages of software development including refining product vision, gathering requirements, software system design, coding, testing, release, and support.

Who are you?
You are a go-getter, with an eye for detail, strong problem-solving and debugging skills, and the following:

The Senior Software Engineer should have a Bachelor's Level Degree in Computer Science, Computer Engineering or Geoinformatics and about 5-7 years software development experience including:
Programming experience Java, Python or Scala.
Development experience of Web Services (RESTful, SOAP).
Development experience with Docker
Development experience with Databases
Good to have: AWS
Develop full stack applications/services/tools/script to process large amounts of data in AWS
Develop and deploy highly scalable and efficient solutions for data analytics in AWS
Build out systems to monitor deployed workflows and alert/handle failures
Clearly document the design and code in wiki
Automate deployment processes and provide adequate test coverage by utilizing test framework
Mentor junior engineers to develop quality code and review the design/code
Respond to internal customers escalation requests
What do we Offer?

HERE offers an opportunity to work in a ground breaking technology environment with substantial sourcing problems to tackle! You can make a direct impact on delivery of company´s strategic goals and the freedom to decide how to perform your work. Ofcourse we will make sure to give you constant feedback to help understand how well you and the organization are doing towards the growth path!
Make HERE your destination, we are just getting started. Apply now!

Who are we?
Ever checked in somewhere on social media? Ever tracked your online orders?” You might be using HERE Technologies every single day without even realizing it. You can find us everywhere: in vehicles, smartphones, drones or third-party apps. We believe that with the right people, we will continue to be a game-changer in the technology industry and improve the daily lives of people around the world. Find out more by clicking on this link

As a Senior Engineer within CME, the Source Enrichment and Extraction Engineering team you will build pipelines to ingest data from various sources, extract valuable information and insights, develop services to expose data to internal product teams across the automotive, enterprise, and consumer spaces to enrich the map making and validation processes.",Mumbai,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BJOojRH6lCTZrGPVWbXmUq_uExcZTQRSWjJzybqrSIf8E2C1-cDR0uwqiy64IfaJEc4OXBCFxuaFx56_64D6jGm475kXWrXa43b00BbeWYDZ9p2AFg1JBtPvQ6IGdg62Zeo8jQY3EhMBZ0N_p7TSLnSxbonB3crxncKiUQ3QcjvDYM6eAnpkTz0JyZKOpSnGW2PvtWodtWoaX8XfTwlK3qP_K6vbHNEBP_Dktm-_E3naUVyeQMBwNoGaCooQxK6yd0XGXIgPD--bkvHSCZWE52J-bJ-jx__K2WVPdpWpFmXh_nYkyH9GqzjkD2MFquszjQX2Y60DAAzHS4miJHzHf4QfFUDHmnCmf9VRjOufjOgzYhtoD1qTugpiL6xhuO_7jW7qRfqR_KX1aevS76ror-p0g038JLsOWZ9qN3aWVd3pd5FZykqX2ow3hK3pTYpiTcWGlS0fyUag==&p=0&fvj=1&vjs=3&tk=1dehd7utc992e803&jsa=9964&oc=1&sal=1,Full Stack Web Developer
WebMatrix Inc.,Lead .Net Developer - Hiring Immediately!,"IMPORTANT: SHOULD BE IMMEDIATELY AVAILABLE TO JOIN
Key areas of responsibility
Development of new features and functionality for both new and existing products focusing on delivery of Data and Business Intelligence to our customers.
Maintenance of existing product applications. Responsible for the analysis, design, coding, testing and documentation of product applications.
Support and Consult with
Sales and Client Success Department
Data Production Department
All levels of management
Data Services and Product Development
Business qualifications
Ability to thrive in an open team environment, promoting and engaging in collaboration.
Ability to communicate technical information to non-technical stakeholders.
Process oriented, with ability to organize, define, document, innovate and improve.
Strong analytical and problem solving skills.
Ability to work on software development supporting both desktop & web-based applications.
Flexibility to work in a fast-paced environment and with changing priorities.
Bachelor's degree in Computer Science, MIS or related field.
Good understanding of coding patterns and practices.
Knowledge of Agile Development and desire to work in an Agile Development team.
Our Technology Stack
Visual Studio 2015 / 2017, .NET 4.6, .NET Core
C# .NET, primarily in MVC 4/5 or WPF/MVVM.
Entity Framework and LINQ to SQL/LINQ to Objects.
NUnit or Microsoft Unit Test framework.
Latest standards in HTML, JavaScript, CSS, JQuery, AJAX.
Cloud Development - Amazon Web Services and Microsoft Azure (PaaS / IaaS)
Microsoft SQL Server 2016+ (SSMS, SSIS) and SQL Azure, MySQL, PostgreSQL
Atlassian Development and Collaboration tools.
Version Control (Git, GitHub, SVN, etc.)
Job Type: Full-time
Salary: ₹800,000.00 to ₹1,400,000.00 /year
Experience:
AWS or cloud exp: 2 years (Preferred)
.Net: 10 years (Preferred)
mvc: 5 years (Preferred)
C#: 8 years (Preferred)
Design Patterns: 3 years (Preferred)
Language:
fluent english (Required)
Agile Experience Needed:
Yes",Pune,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Db4tlZ9ArxxZjDSb6DI6kyUFhP17AjMutOvHrb0IiFgNtdiJuHrOowXgS7-i4LgtcG_S-fDtbHxgWpiPSoU0n4Y1g4c89nBYxzppQ8xRUHJii3eiIHEVNR4v8RtMpKD5NWcLFsRWN6Zy5DKgSRUlkgcU48OjqpzbhiEsjhaGahc3-95Ro21gR2rmxRw3nkiS6S18-hdhogNlES_UlUSvWg6CK6cW4zrRFFS4OOErtIEL2TVZMotfRKaGHijVzk6HUyftbt4Lv6ZylznlIR_tDrg382uVOvnd9eWcYuzmlVsAtj8RWQT60pftQv3wkzS03xZib1c0WFwTq-KwpVEYDxuwjoxXxwqrG7oWYs5Uj2N3P44tUXmNToX_2vB_tFw-PwtJkz-aAoncLvsQ2SNq37YnsNbEKcUpNNy7BKPrq5RqPixwLjzJo95SSWU0BDVV0=&p=0&fvj=1&vjs=3&tk=1dehd9oca992e803&jsa=8810&oc=1&sal=1,Full Stack Web Developer
EduCloud,"Java, J2EE, JavaScript, Bootstrap Developer","Job Summary
EduCloud is Pune based Product development startup company.
We are developing a distributed large scable platform using cutting edge technology with power for AWS environment .
Platform has major four part
(1) JAVA, J2ee based distributed Database & distribute Application Server deployed at AWS
(2) Object Orientated JavaScript, HTML, CSS & Bootstrap based Web Client
(3) Native Android App
(4) Native iOS App
We are looking for Full Stack Application developer for JAVA, J2ee & JavaScript Technology.
Candidate will get opportunity to work on Full Stack Product development using following technology
JAVA, J2EE, Spring, Hibernate, AWS, Google API, Object Oriented JavaScript, Jquery, HTML, CSS, Bootstrap, Mysql, NoSql, Android Native App, iOS Native App, node.js, redis, Maven
Responsibilities and Duties
- Design & Develop platform features using JAVA, J2ee Technology ( Spring, Hibernate, Redis, Mysql, No SQL)
- Design & Develop Web Client using JavaScript, HTML-5, CSS & Bootstrap Technology
- Use of AWS & Google Services like S3, Distributed Caching, Google Authentication API, Google Storage API, Google Map, Google Location, Youtube API
- Complex Mysql Quires with SQL & Hibernate HQL
- Design & develop NoSQL components using Json
- Design & Develop complex Algorithm using Core JAVA
Required Experience, Skills and Qualifications
- Strong knowledge on JAVA & J2ee
- Strong knowledge on JavaScript
- Strong knowledge on Bootstrap, HTML & CSS
Job Type: Full-time
Salary: ₹180,000.00 to ₹420,000.00 /year
Experience:
work: 1 year (Required)
Education:
Bachelor's (Required)
Location:
Pune (Required)",Pune,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Db4tlZ9ArxxZjDSb6DI6kyUFhP17AjMutOvHrb0IiFgNtdiJuHrOowXgS7-i4LgtcG_S-fDtbHxgWpiPSoU0n4Y1g4c89nBYxzppQ8xRUHJii3eiIHEVNR4v8RtMpKD5NWcLFsRWN6Zy5DKgSRUlkgcU48OjqpzbhiEsjhaGahc3-95Ro21gR2rmxRw3nkiS6S18-hdhogNlES_UlUSvWg6CK6cW4zrRFFS4OOErtIEL2TVZMotfRKaGHijVzk6HUyftbt4Lv6ZylznlIR_tDrg382uVOvnd9eWcYuzmlVsAtj8RWQT60pftQv3wkzS03xZib1c0WFwTq-KwpVEYDxuwjoxXxwqrG7oWYs5Uj2N3P44tUXmNToX_2vB_tFw-PwtJkz-aAoncLvsQ2SNq37YnsNbEKcUpNNy7BKPrq5RqPixwLjzJo95SSWU0BDVV0=&p=0&fvj=1&vjs=3&tk=1dehd9oca992e803&jsa=8810&oc=1&sal=1,Full Stack Web Developer
EduCloud,iOS Developer Fresher,"Fresher to 1 year experience for Full Stack iOS Development. For Cloud & Mobile based SaaS Product Development
EduCloud is Pune based Product development startup company.
We are looking for iOS developer having experience on App development minimum 1 year to 2 year experience
Minimum requirement : Swift, XCode
Along with iOS development candidate will get opportunity to learn and work on Java, J2ee technology.
We are using following technology, developer will get change to learn and real life working experience on following technology stack.
Technology : JAVA, J2EE, Spring, Hibernate, AWS, Google API, Object Oriented JavaScript, Jquery, HTML, CSS, Bootstrap, Mysql, NoSql, Android Native App, iOS Native App, node.js, redis, Maven
Responsibilities and Duties
- iOS App development using Swift Programing Language
- Design and develop Data access layer using Sqllite
- Design and develop Data Synchronization mechanism with Server
- Design and develop Web view using Javascript
- Json Data structure design & parsing with server
- Download and upload document & Photographs at AWS, Google Storage
- Google API : Login API, Google Map, Youtube API, Location API
- App Analytics using Crashlytics
- App Testing & Deployment at App Store
Required Experience, Skills and Qualifications
Experience : Fresher to 1.5 Year
Qualification : B.BE, B.Tech, MCA
Job Type: Full-time
Salary: ₹180,000.00 to ₹216,000.00 /year
Experience:
iOS Work: 1 year (Preferred)
Location:
Pune (Required)",Pune,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Db4tlZ9ArxxZjDSb6DI6kyUFhP17AjMutOvHrb0IiFgNtdiJuHrOowXgS7-i4LgtcG_S-fDtbHxgWpiPSoU0n4Y1g4c89nBYxzppQ8xRUHJii3eiIHEVNR4v8RtMpKD5NWcLFsRWN6Zy5DKgSRUlkgcU48OjqpzbhiEsjhaGahc3-95Ro21gR2rmxRw3nkiS6S18-hdhogNlES_UlUSvWg6CK6cW4zrRFFS4OOErtIEL2TVZMotfRKaGHijVzk6HUyftbt4Lv6ZylznlIR_tDrg382uVOvnd9eWcYuzmlVsAtj8RWQT60pftQv3wkzS03xZib1c0WFwTq-KwpVEYDxuwjoxXxwqrG7oWYs5Uj2N3P44tUXmNToX_2vB_tFw-PwtJkz-aAoncLvsQ2SNq37YnsNbEKcUpNNy7BKPrq5RqPixwLjzJo95SSWU0BDVV0=&p=0&fvj=1&vjs=3&tk=1dehd9oca992e803&jsa=8810&oc=1&sal=1,Full Stack Web Developer
Accenture,Node.js,"SkillSet: software design, complex systems, computer science, business process, web applications. About Accenture: Accenture Technology powers our clients businesses with innovative technologies established and emerging changing the way their people and customers experience work, life and entertainment. Join Accenture Technology and you ll translate the operational needs of the world s governments and leading businesses into the innovative technical solutions that will enable them to better serve their customers your friends, family and neighbors.You ll deliver everything from point solutions for a single business function to large, long-term outsourcing services, to complex systems integration installations spanning multiple businesses and functions. You ll create custom-designed solutions or integrate our technology platforms with their operations.

Role : Application Developer Role Description : Design, build and configure applications to meet business process and application requirements. Must Have Skills : Node.js Good To Have Skills : No Technology Specialty Job Requirements : Key Responsibilities : 1 Develop, implement, and improve state-of-the-art software in collaboration with a team of full stack developers and testers 2 Participate in a software development process that is user-centric with leading agile engineering philosophies 3 Deliver high quality solutions to our clients by adhering to software design, development, and testing best practices Technical Experience : 1 Demonstrated experience developing Web applications 2 Development experience with JavaScript, HTML5, and CSS 3 Development experience with React 4 Development experience with Nodejs Professional Attributes : 1, Excellent written and verbal communications 2 Ability to work effectively in a team setting, including internal and client teammates Educational Qualification : Bachelors or Masters degree in Computer Science, Engineering, MIS, or related field ,",Pune,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Db4tlZ9ArxxZjDSb6DI6kyUFhP17AjMutOvHrb0IiFgNtdiJuHrOowXgS7-i4LgtcG_S-fDtbHxgWpiPSoU0n4Y1g4c89nBYxzppQ8xRUHJii3eiIHEVNR4v8RtMpKD5NWcLFsRWN6Zy5DKgSRUlkgcU48OjqpzbhiEsjhaGahc3-95Ro21gR2rmxRw3nkiS6S18-hdhogNlES_UlUSvWg6CK6cW4zrRFFS4OOErtIEL2TVZMotfRKaGHijVzk6HUyftbt4Lv6ZylznlIR_tDrg382uVOvnd9eWcYuzmlVsAtj8RWQT60pftQv3wkzS03xZib1c0WFwTq-KwpVEYDxuwjoxXxwqrG7oWYs5Uj2N3P44tUXmNToX_2vB_tFw-PwtJkz-aAoncLvsQ2SNq37YnsNbEKcUpNNy7BKPrq5RqPixwLjzJo95SSWU0BDVV0=&p=0&fvj=1&vjs=3&tk=1dehd9oca992e803&jsa=8810&oc=1&sal=1,Full Stack Web Developer
